Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Version,Style,Label Themes,Catalog,Filename,Internal ID,Unique Entry ID,category
comfy sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalComfort6.png,https://acnhcdn.com/latest/FtrIcon/ShoesSandalComfort6.png,Yellow,No,1040,260,Yellow,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy; vacation,For sale,ShoesSandalComfort6,10705,t4MnDYkWR9uExZncz,shoes
comfy sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalComfort7.png,https://acnhcdn.com/latest/FtrIcon/ShoesSandalComfort7.png,Purple,No,1040,260,Purple,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy; vacation,For sale,ShoesSandalComfort7,10706,zwbeCzpknc63Fptcv,shoes
cowboy boots,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeWestern0.png,https://acnhcdn.com/latest/FtrIcon/ShoesKneeWestern0.png,Brown,No,2380,595,Brown,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,outdoorsy; theatrical; work,For sale,ShoesKneeWestern0,5643,T59MhhiGhjcnsGnFu,shoes
cowboy boots,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeWestern1.png,https://acnhcdn.com/latest/FtrIcon/ShoesKneeWestern1.png,Black,No,2380,595,Black,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,outdoorsy; theatrical; work,For sale,ShoesKneeWestern1,11253,qzEjaaYJH93BC2Hh9,shoes
cowboy boots,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeWestern2.png,https://acnhcdn.com/latest/FtrIcon/ShoesKneeWestern2.png,Ivory,No,2380,595,White,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,outdoorsy; theatrical; work,For sale,ShoesKneeWestern2,11254,xv62ZghErnQR8Q73m,shoes
cowboy boots,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeWestern3.png,https://acnhcdn.com/latest/FtrIcon/ShoesKneeWestern3.png,Pink,No,2380,595,Pink,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,outdoorsy; theatrical; work,For sale,ShoesKneeWestern3,11255,KgdfPqZxZYhrp4C2x,shoes
cowboy boots,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeWestern4.png,https://acnhcdn.com/latest/FtrIcon/ShoesKneeWestern4.png,Blue,No,2380,595,Light blue,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,outdoorsy; theatrical; work,For sale,ShoesKneeWestern4,11256,KDAEKS4qY5fpDgQuu,shoes
cross-belt sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalCrossbelt0.png,https://acnhcdn.com/latest/FtrIcon/ShoesSandalCrossbelt0.png,Green,No,1040,260,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; vacation,For sale,ShoesSandalCrossbelt0,4725,S8PsLoFCGMqX3F6fZ,shoes
cross-belt sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalCrossbelt1.png,https://acnhcdn.com/latest/FtrIcon/ShoesSandalCrossbelt1.png,Pink,No,1040,260,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; vacation,For sale,ShoesSandalCrossbelt1,10121,wmAKDzzYnjbLzxhJ3,shoes
cross-belt sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalCrossbelt2.png,https://acnhcdn.com/latest/FtrIcon/ShoesSandalCrossbelt2.png,Gray,No,1040,260,Gray,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; vacation,For sale,ShoesSandalCrossbelt2,10122,qAwap9h6YjWohE39n,shoes
cross-belt sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalCrossbelt3.png,https://acnhcdn.com/latest/FtrIcon/ShoesSandalCrossbelt3.png,Brown,No,1040,260,Brown,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; vacation,For sale,ShoesSandalCrossbelt3,10123,eNkiMc8xbma2Ymdzx,shoes
cross-belt sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalCrossbelt4.png,https://acnhcdn.com/latest/FtrIcon/ShoesSandalCrossbelt4.png,Black,No,1040,260,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; vacation,For sale,ShoesSandalCrossbelt4,10124,H8DTJawEDSPC8jf99,shoes
cross-belt sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalCrossbelt5.png,https://acnhcdn.com/latest/FtrIcon/ShoesSandalCrossbelt5.png,Purple,No,1040,260,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; vacation,For sale,ShoesSandalCrossbelt5,10125,PCPv5Mv6SGFnjg8ux,shoes
cute sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutCute0.png,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutCute0.png,Light blue,No,1260,315,Light blue,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale,For sale,ShoesHighcutCute0,5803,WdawbJs9jXzQsuFhx,shoes
cute sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutCute1.png,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutCute1.png,Green,No,1260,315,Green,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale,For sale,ShoesHighcutCute1,10266,QyYoExD4R6xgzhzw3,shoes
cute sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutCute2.png,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutCute2.png,Pink,No,1260,315,Pink,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale,For sale,ShoesHighcutCute2,10267,9tQTbbf9bPTKu7qWz,shoes
cute sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutCute3.png,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutCute3.png,Yellow,No,1260,315,Yellow,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale,For sale,ShoesHighcutCute3,10268,Egxvg95EdXYikxzfF,shoes
cute sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutCute4.png,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutCute4.png,Purple,No,1260,315,Purple,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale,For sale,ShoesHighcutCute4,10269,w8pFobgTR68viQLPy,shoes
cute sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutCute5.png,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutCute5.png,Blue,No,1260,315,Blue,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale,For sale,ShoesHighcutCute5,10270,f2oLT3HRXWPPEmpTu,shoes
DAL slippers,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassSlippers0.png,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassSlippers0.png,Blue,No,4040,1010,Blue,Blue,1x1,Dodo Airlines,Received in mail from DAL after taking certain numbers of flights,1.0.0,Simple,comfy; vacation,Not for sale,AccessoryGlassSlippers0,12130,gg8YSYsr2xNKYS9rd,shoes
